record_id,sample_index,part_id,measurement_timestamp_sgt,production_date_sgt,batch_id,process_stage,shift,assembly_operator_id,appraiser_id,improvement_plan_id,improvement_actions,source_system,motor_current_a,jaw_alignment_error_mm,gear_backlash_deg,pad_thickness_mm,fastener_torque_nm,sensor_zero_offset_n,measured_force_n,target_n,lsl_n,usl_n,deviation_from_target_n,spec_status,defect_type,defect_flag,device_id,protocol_id,test_block_id,test_block_diameter_mm,closing_speed_mm_s,hold_time_s,contact_distance_from_jaw_root_mm,device_resolution_n,ctq,data_label,generation_model_version,process_seed,measurement_seed
AF-163,163,EG-A-163,2026-09-03T09:00:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Day,OP-C,APP-A,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.97,0.154,0.475,3.067,2.478,-0.052,12.04,12.00,10.00,14.00,0.04,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-164,164,EG-A-164,2026-09-03T09:30:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Day,OP-C,APP-B,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,2.085,0.3,0.404,2.999,2.468,-0.063,11.82,12.00,10.00,14.00,-0.18,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-165,165,EG-A-165,2026-09-03T10:00:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Day,OP-C,APP-C,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,2.107,0.206,0.323,2.914,2.457,0.046,12.59,12.00,10.00,14.00,0.59,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-166,166,EG-A-166,2026-09-03T10:30:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Day,OP-A,APP-A,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.723,0.111,0.34,3.008,2.484,0.029,10.97,12.00,10.00,14.00,-1.03,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-167,167,EG-A-167,2026-09-03T11:00:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Day,OP-A,APP-B,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,2.082,0.152,0.459,2.951,2.537,-0.021,12.25,12.00,10.00,14.00,0.25,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-168,168,EG-A-168,2026-09-03T11:30:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Day,OP-A,APP-C,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,2.196,0.3,0.637,3.052,2.474,-0.032,12.58,12.00,10.00,14.00,0.58,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-169,169,EG-A-169,2026-09-03T12:00:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Day,OP-A,APP-A,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.889,0.041,0.438,3.046,2.463,0.010,12.38,12.00,10.00,14.00,0.38,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-170,170,EG-A-170,2026-09-03T12:30:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Day,OP-A,APP-B,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,2.086,0.182,0.405,3.067,2.4,0.018,12.55,12.00,10.00,14.00,0.55,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-171,171,EG-A-171,2026-09-03T20:00:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Night,OP-A,APP-C,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.881,0.169,0.373,2.998,2.57,0.010,11.79,12.00,10.00,14.00,-0.21,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-172,172,EG-A-172,2026-09-03T20:30:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Night,OP-A,APP-A,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,2.074,0.283,0.267,3.067,2.51,0.014,12.47,12.00,10.00,14.00,0.47,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-173,173,EG-A-173,2026-09-03T21:00:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Night,OP-A,APP-B,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.848,0.092,0.489,3.104,2.437,0.018,11.52,12.00,10.00,14.00,-0.48,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-174,174,EG-A-174,2026-09-03T21:30:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Night,OP-A,APP-C,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.918,0.091,0.468,2.98,2.501,-0.011,11.88,12.00,10.00,14.00,-0.12,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-175,175,EG-A-175,2026-09-03T22:00:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Night,OP-A,APP-A,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,2.165,0.118,0.233,3.092,2.483,-0.016,12.63,12.00,10.00,14.00,0.63,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-176,176,EG-A-176,2026-09-03T22:30:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Night,OP-B,APP-B,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,2.122,0.083,0.382,3.041,2.429,0.031,12.73,12.00,10.00,14.00,0.73,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-177,177,EG-A-177,2026-09-03T23:00:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Night,OP-B,APP-C,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.861,0.09,0.472,2.961,2.415,-0.009,12.17,12.00,10.00,14.00,0.17,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-178,178,EG-A-178,2026-09-03T23:30:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Night,OP-B,APP-A,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.88,0.072,0.608,3.039,2.552,0.074,12.30,12.00,10.00,14.00,0.30,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-179,179,EG-A-179,2026-09-04T00:00:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Night,OP-B,APP-B,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,2.091,0.204,0.383,3.076,2.362,-0.022,12.57,12.00,10.00,14.00,0.57,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-180,180,EG-A-180,2026-09-04T00:30:00+08:00,2026-09-03,BATCH-A-09,After Improvement,Night,OP-B,APP-C,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,2.081,0.173,0.458,3.021,2.431,-0.016,12.44,12.00,10.00,14.00,0.44,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-181,181,EG-A-181,2026-09-04T08:00:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Day,OP-A,APP-A,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,2.163,0.14,0.547,3.033,2.637,-0.016,12.85,12.00,10.00,14.00,0.85,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-182,182,EG-A-182,2026-09-04T08:30:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Day,OP-A,APP-B,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.807,0.199,0.365,2.974,2.521,-0.029,11.86,12.00,10.00,14.00,-0.14,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-183,183,EG-A-183,2026-09-04T09:00:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Day,OP-A,APP-C,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.881,0.111,0.542,3.006,2.548,-0.030,11.82,12.00,10.00,14.00,-0.18,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-184,184,EG-A-184,2026-09-04T09:30:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Day,OP-A,APP-A,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.98,0.154,0.676,2.997,2.534,-0.019,12.24,12.00,10.00,14.00,0.24,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-185,185,EG-A-185,2026-09-04T10:00:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Day,OP-A,APP-B,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,2.075,0.083,0.521,2.993,2.446,0.036,12.77,12.00,10.00,14.00,0.77,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-186,186,EG-A-186,2026-09-04T10:30:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Day,OP-B,APP-C,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.954,0.186,0.267,2.991,2.426,0.043,12.08,12.00,10.00,14.00,0.08,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-187,187,EG-A-187,2026-09-04T11:00:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Day,OP-B,APP-A,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.854,0.232,0.509,2.923,2.368,0.060,11.38,12.00,10.00,14.00,-0.62,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-188,188,EG-A-188,2026-09-04T11:30:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Day,OP-B,APP-B,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.843,0.1,0.342,3.048,2.42,0.020,12.10,12.00,10.00,14.00,0.10,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-189,189,EG-A-189,2026-09-04T12:00:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Day,OP-B,APP-C,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,2.052,0.077,0.657,3.03,2.501,0.055,12.65,12.00,10.00,14.00,0.65,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-190,190,EG-A-190,2026-09-04T12:30:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Day,OP-B,APP-A,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.979,0.235,0.381,3.021,2.696,-0.027,12.62,12.00,10.00,14.00,0.62,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-191,191,EG-A-191,2026-09-04T20:00:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Night,OP-B,APP-B,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.739,0.202,0.354,2.939,2.509,0.003,11.31,12.00,10.00,14.00,-0.69,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-192,192,EG-A-192,2026-09-04T20:30:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Night,OP-B,APP-C,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.843,0.266,0.362,2.971,2.497,-0.023,11.29,12.00,10.00,14.00,-0.71,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-193,193,EG-A-193,2026-09-04T21:00:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Night,OP-B,APP-A,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,2.073,0.218,0.333,2.992,2.498,-0.014,11.80,12.00,10.00,14.00,-0.20,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-194,194,EG-A-194,2026-09-04T21:30:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Night,OP-B,APP-B,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.854,0.234,0.5,2.945,2.418,0.033,12.06,12.00,10.00,14.00,0.06,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-195,195,EG-A-195,2026-09-04T22:00:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Night,OP-B,APP-C,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.939,0.272,0.372,2.939,2.409,0.020,11.73,12.00,10.00,14.00,-0.27,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-196,196,EG-A-196,2026-09-04T22:30:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Night,OP-C,APP-A,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.929,0.031,0.517,3.011,2.592,0.015,11.67,12.00,10.00,14.00,-0.33,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-197,197,EG-A-197,2026-09-04T23:00:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Night,OP-C,APP-B,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.964,0.133,0.643,2.987,2.583,-0.033,11.60,12.00,10.00,14.00,-0.40,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-198,198,EG-A-198,2026-09-04T23:30:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Night,OP-C,APP-C,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,1.961,0.286,0.486,2.96,2.47,-0.026,11.90,12.00,10.00,14.00,-0.10,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
AF-199,199,EG-A-199,2026-09-05T00:00:00+08:00,2026-09-04,BATCH-A-10,After Improvement,Night,OP-C,APP-A,IMP-EG-01,Closed-loop motor-current setpoint and alarm | Alignment poka-yoke fixture | Gear-backlash incoming inspection | Pad-thickness incoming inspection | Program-controlled torque screwdriver,Synthetic EOL inspection generator,2.154,0.102,0.591,3.052,2.478,-0.013,12.49,12.00,10.00,14.00,0.49,Within Specification,No Defect,0,FORCE-SENSOR-01,EOL-FORCE-01-V5,TB-30-01,30.0,20.0,1.0,20.0,0.01,Gripping Force,Synthetic Data,EOL-EG-V5,2026090706,2026090707
